STAID,STATE,FIPS,LAT_DMS , LON_DMS,WELLDPTH  ,SAMPDATE ,SAMPTIME,AS_RMRK,AS_CONC,LAT_DD,LON_DD
16S,2S,6N,6S,7S,10N,9S,5S,1S,10N,12N,12N
4.33439E+14,ID,16001,433439,1161731,275,6-Oct-93,1200,.,2,43.5775,116.29195
4.33432E+14,ID,16001,433432,1161732,170,22-Sep-93,1430,.,1,43.57555,116.29222
4.0512E+14,NV,32011,405120,1161733,301,28-Aug-90,1830,.,7,40.85556,116.2925
4.4551E+14,ID,16003,445510,1161733,190,10-Sep-91,1020,.,1,44.91945,116.2925
4.3323E+14,ID,16001,433230,1161733,145,3-Aug-94,1300,.,3,43.54167,116.2925
4.33822E+14,ID,16001,433822,1161741,205,10-Aug-93,1100,.,5,43.63945,116.29472
4.45539E+14,ID,16003,445549,1161744,115,31-Aug-93,1600,.,1,44.93028,116.29556
4.54305E+14,ID,16049,454305,1161744,205,10-Aug-94,1055,<,1,45.71806,116.29556
3.41939E+14,CA,6071,341939,1161745,334,3-Apr-86,1200,.,4,34.3275,116.29583
4.33456E+14,ID,16001,433456,1161745,47,17-Jul-96,1400,.,5,43.58222,116.29583
4.50908E+14,ID,16003,450908,1161746,,3-Jun-80,1215,.,1,45.15222,116.29611
4.33957E+14,ID,16001,434006,1161746,403,27-Jul-95,1030,<,1,43.66833,116.29611
4.35443E+14,ID,16045,435443,1161748,85,10-Sep-93,1245,.,4,43.91195,116.29667
4.30704E+14,ID,16073,430704,1161749,300,18-Aug-80,1530,.,6,43.11778,116.29694
4.03859E+14,NV,32011,403859,1161755,,22-Aug-91,1300,.,5,40.64972,116.29861
4.34412E+14,ID,16001,434423,1161757,688,24-Aug-93,1350,.,28,43.73972,116.29916
4.33738E+14,ID,16001,433738,1161810,130,1-Nov-93,1230,.,2,43.62722,116.30278
4.33425E+14,ID,16001,433425,1161813,195,12-Jul-96,1630,.,2,43.57361,116.30361
4.8235E+14,ID,16017,482337,1161817,125,11-Jul-95,1051,<,1,48.39362,116.30473
4.33542E+14,ID,16001,433542,1161821,92,26-Oct-81,1145,.,5,43.595,116.30583
4.34409E+14,ID,16001,434409,1161821,59.7,25-Jul-94,1145,.,20,43.73583,116.30583
4.05456E+14,NV,32011,405456,1161832,,30-Aug-90,1145,.,17,40.91556,116.30889
4.33607E+14,ID,16001,433607,1161833,183,5-Jul-95,1204,<,1,43.60194,116.30917
4.34223E+14,ID,16001,434223,1161839,203,17-Jul-95,1430,.,5,43.70639,116.31084
4.33939E+14,ID,16001,433939,1161848,878,15-Dec-93,1425,<,1,43.66084,116.31333
4.33843E+14,ID,16001,433843,1161849,43,1-Aug-90,1015,.,14,43.64528,116.31361
3.40821E+14,CA,6071,340821,1161852,704,11-Sep-96,1300,<,1,34.13917,116.31445
4.34325E+14,ID,16001,434325,1161903,50,30-Aug-93,1055,.,15,43.72361,116.3175
3.62755E+14,NV,32023,362755,1161904,123,18-Aug-92,1600,.,15,36.46528,116.31778
4.3563E+14,ID,16045,435629,1161906,128,20-Sep-95,1322,.,7,43.94139,116.31834
3.42221E+14,CA,6071,342221,1161908,335,12-Jun-86,1140,.,1,34.3725,116.31889
4.34321E+14,ID,16001,434321,1161908,54,6-Aug-95,1108,.,14,43.7225,116.31889
4.33101E+14,ID,16001,433101,1161913,243,23-Aug-93,1300,.,2,43.51694,116.32027
4.33848E+14,ID,16001,433848,1161914,170,19-Oct-93,1058,.,3,43.64666,116.32056
4.33838E+14,ID,16001,433838,1161923,160,18-Aug-81,1348,.,4,43.64389,116.32306
4.35821E+14,ID,16045,435820,1161923,120,1-Sep-95,1545,.,29,43.97222,116.32306
4.63441E+14,ID,16035,463441,1161926,380,11-Aug-94,1200,<,1,46.57805,116.32389
3.62502E+14,NV,32023,362513,1161927,,5-Sep-91,1430,.,15,36.42027,116.32417
4.33348E+14,ID,16001,433350,1161928,70,2-Nov-81,1100,.,4,43.56389,116.32445
4.33819E+14,ID,16001,433815,1161929,755,24-Aug-90,1415,.,1,43.6375,116.32472
4.54553E+14,ID,16049,454553,1161929,195,1-Sep-93,1100,.,25,45.76472,116.32472
4.34121E+14,ID,16001,434121,1161929,103,31-Jul-96,1620,.,2,43.68917,116.32472
4.33904E+14,ID,16001,433904,1161933,290,19-Oct-93,925,.,3,43.65111,116.32584
4.52429E+14,ID,16049,452429,1161935,89,10-Sep-91,820,<,1,45.40806,116.32639
4.7331E+14,ID,16079,473310,1161937,83,3-Aug-94,1023,<,1,47.55278,116.32694
4.33802E+14,ID,16001,433802,1161948,117,18-Aug-95,1555,.,1,43.63389,116.33
4.81542E+14,ID,16017,481542,1161951,,22-Oct-91,645,<,1,48.26167,116.33083
4.33249E+14,ID,16001,433249,1161953,95,15-Sep-93,1130,.,3,43.54695,116.33139
4.32644E+14,ID,16001,432644,1161954,200,20-Sep-93,1115,.,2,43.44556,116.33167
4.33212E+14,ID,16001,433212,1161959,125,27-Oct-81,1350,.,2,43.53667,116.33305
4.33441E+14,ID,16001,433441,1161959,86,17-Jul-96,1610,.,5,43.57806,116.33305
4.34129E+14,ID,16001,434129,1162003,88,11-Aug-93,1615,.,2,43.69139,116.33417
4.3395E+14,ID,16001,433950,1162005,100,15-Oct-93,1555,.,5,43.66389,116.33472
4.33012E+14,ID,16001,433012,1162007,,15-Jul-92,1430,.,14,43.50333,116.33528
4.34352E+14,ID,16001,434352,1162012,426,25-Jul-94,1315,.,3,43.73111,116.33667
4.05744E+14,NV,32011,405744,1162019,968,28-Aug-90,1200,.,32,40.96223,116.33861
4.81614E+14,ID,16017,481614,1162021,107,23-Oct-91,730,<,1,48.27056,116.33916
4.33442E+14,ID,16001,433442,1162024,197,17-Jul-96,1050,<,1,43.57833,116.34
4.3372E+14,ID,16001,433720,1162025,87,23-Oct-81,1430,.,7,43.62222,116.34028
3.41925E+14,CA,6071,341925,1162025,415,11-Jun-86,1800,.,1,34.32361,116.34028
3.62924E+14,NV,32023,362926,1162028,,18-Aug-92,948,.,12,36.49055,116.34111
4.32525E+14,ID,16001,432525,1162033,386,15-Aug-94,1458,.,2,43.42361,116.3425
4.33751E+14,ID,16001,433751,1162045,68,31-Aug-93,1130,.,8,43.63083,116.34583
4.32748E+14,ID,16001,432748,1162052,224,18-Aug-95,1050,.,2,43.46333,116.34778
3.42107E+14,CA,6071,342107,1162104,295,13-Mar-86,1200,.,4,34.35194,116.35111
4.258E+14,ID,16073,425800,1162107,110,2-Aug-94,920,.,27,42.96667,116.35194
4.05836E+14,NV,32011,405836,1162119,720,29-Aug-90,1630,.,86,40.97667,116.35528
4.60314E+14,ID,16049,460314,1162125,301,6-Aug-96,940,<,1,46.05389,116.35694
4.15702E+14,NV,32011,405702,1162130,,28-Aug-90,1030,.,60,40.95055,116.35833
4.34415E+14,ID,16001,434415,1162134,247,1-Aug-96,1605,.,13,43.7375,116.35944
4.34331E+14,ID,16001,434331,1162136,128,1-Aug-96,1415,.,12,43.72528,116.36
4.05406E+14,NV,32011,405406,1162137,700,26-Aug-90,1630,.,70,40.90167,116.36028
4.33601E+14,ID,16001,433601,1162137,66,18-Jul-96,950,.,5,43.60028,116.36028
4.34144E+14,ID,16001,434144,1162139,67,18-Jul-96,1400,.,4,43.69556,116.36083
4.83928E+14,ID,16021,483928,1162147,118,27-Jul-93,959,.,25,48.65778,116.36305
4.34347E+14,ID,16001,434347,1162150,106,16-Aug-93,1400,.,18,43.72972,116.36389
4.34145E+14,ID,16001,434145,1162153,462,19-Jul-95,1135,.,1,43.69584,116.36472
4.63145E+14,ID,16035,463145,1162154,136,8-Aug-96,1310,<,1,46.52917,116.365
4.05936E+14,NV,32011,405936,1162159,1210,28-Aug-90,1330,.,6,40.99333,116.36639
4.82515E+14,ID,16017,482515,1162159,,11-Sep-95,845,<,1,48.42083,116.36639
4.05836E+14,NV,32011,405836,1162203,341,29-Aug-90,1145,.,400,40.97667,116.3675
4.32915E+14,ID,16001,432903,1162204,215,24-Aug-93,1110,.,2,43.48416,116.36777
4.32641E+14,ID,16001,432641,1162212,440,14-Aug-95,1038,.,7,43.44472,116.37
4.33406E+14,ID,16001,433406,1162213,112,18-Jul-94,1445,.,2,43.56833,116.37028
3.41036E+14,CA,6071,341036,1162213,,11-Sep-96,1100,.,4,34.17667,116.37028
4.34256E+14,ID,16001,434255,1162219,39,4-Aug-94,1200,.,12,43.71527,116.37195
4.33613E+14,ID,16001,433613,1162223,105,2-Aug-90,1000,.,3,43.60361,116.37305
4.31416E+14,ID,16001,431416,1162225,120,23-Aug-94,1245,.,5,43.23778,116.37361
4.33813E+14,ID,16001,433813,1162226,40,22-Oct-81,1315,.,18,43.63694,116.37389
4.33154E+14,ID,16001,433154,1162238,215,31-Aug-93,1545,.,3,43.53167,116.37722
4.32734E+14,ID,16001,432734,1162239,248,16-Jul-96,1720,.,4,43.45945,116.3775
4.34349E+14,ID,16001,434349,1162241,99,28-Aug-93,1300,.,10,43.73027,116.37805
4.34359E+14,ID,16001,434359,1162242,121,1-Aug-96,1135,.,16,43.73306,116.37833
4.84025E+14,ID,16021,484025,1162244,75,24-Jul-96,1340,<,1,48.67361,116.37889
4.85524E+14,ID,16021,485524,1162245,60,3-Aug-94,1137,<,1,48.92333,116.37917
4.83455E+14,ID,16021,483455,1162246,297,3-Aug-93,1302,.,4,48.58194,116.37945
4.63045E+14,ID,16035,463045,1162251,246,10-Aug-93,930,.,16,46.5125,116.38084
4.71935E+14,ID,16009,471935,1162259,30,4-Aug-94,1040,<,1,47.32639,116.38306
4.70742E+14,ID,16009,470742,1162309,190,5-Sep-96,1155,<,1,47.12833,116.38583
4.05847E+14,NV,32011,405847,1162311,1280,29-Aug-90,1430,.,30,40.97972,116.38639
4.34423E+14,ID,16001,434423,1162313,293,1-Aug-96,1000,.,5,43.73972,116.38695
4.10052E+14,NV,32011,410052,1162316,400,31-Aug-90,1330,<,1,41.01445,116.38778
3.64528E+14,NV,32023,364528,1162322,1140,4-Mar-92,1800,.,9,36.75778,116.38944
3.64554E+14,NV,32023,364554,1162324,1140,18-Dec-91,1540,.,11,36.765,116.39
4.34021E+14,ID,16001,434021,1162329,120,13-Aug-81,1545,.,1,43.6725,116.39139
4.34315E+14,ID,16001,434315,1162332,67,17-Jul-95,1245,.,32,43.72083,116.39222
3.41556E+14,CA,6071,341556,1162334,310,12-May-95,845,.,5,34.26556,116.39278
4.33628E+14,ID,16001,433628,1162335,419,10-Nov-81,1415,.,1,43.60778,116.39306
4.85655E+14,ID,16021,485655,1162338,47,19-Jul-95,1100,.,5,48.94861,116.39389
3.64828E+14,NV,32023,364828,1162340,3490,17-Dec-91,1207,.,11,36.80778,116.39445
4.30243E+14,ID,16073,430243,1162341,400,22-Aug-95,1413,.,14,43.04528,116.39472
4.705E+14,ID,16009,470460,1162341,148,12-Sep-96,915,.,2,47.08333,116.39472
4.32452E+14,ID,16001,432452,1162342,366,11-Jul-96,1205,.,4,43.41444,116.395
3.4075E+14,CA,6071,340805,1162344,730,12-May-95,1210,.,3,34.13472,116.39555
3.63428E+14,NV,32023,363428,1162347,269,25-Aug-90,1700,.,35,36.57445,116.39639
4.34139E+14,ID,16001,434139,1162350,81,21-Jul-95,1105,.,2,43.69417,116.39722
4.33314E+14,ID,16001,433314,1162353,270,30-Aug-93,1340,<,1,43.55389,116.39806
4.3324E+14,ID,16001,433240,1162354,200,16-Jul-96,1150,.,4,43.54444,116.39833
3.63835E+14,NV,32023,363835,1162358,495,27-Apr-92,1415,.,21,36.64305,116.39944
4.34406E+14,ID,16001,434406,1162408,105,10-Aug-81,1520,.,21,43.735,116.40222
4.34244E+14,ID,16001,434244,1162411,260,20-Jul-95,1505,.,6,43.71222,116.40305
3.41549E+14,CA,6071,341549,1162416,155,19-Jun-96,1200,.,4,34.26361,116.40444
4.03945E+14,NV,32011,403944,1162424,350,21-Aug-91,1730,.,7,40.66222,116.40667
4.33154E+14,ID,16001,433154,1162426,95,16-Jul-96,955,.,11,43.53167,116.40722
4.34054E+14,ID,16001,434054,1162428,32,11-Aug-93,1200,<,1,43.68167,116.40778
4.30222E+14,ID,16073,430222,1162429,335,18-Aug-80,1645,.,31,43.03944,116.40806
3.6383E+14,NV,32023,363825,1162433,750,24-Mar-92,1640,.,25,36.64028,116.40916
3.42053E+14,CA,6071,342053,1162433,302,15-Aug-96,1030,.,3,34.34806,116.40916
4.55828E+14,ID,16049,455828,1162439,163,8-Aug-95,1705,<,1,45.97444,116.41084
4.55442E+14,ID,16049,455442,1162440,220,10-Aug-94,1335,<,1,45.91166,116.41111
4.84739E+14,ID,16021,484739,1162441,45,27-Jul-93,1227,<,1,48.79416,116.41139
3.40746E+14,CA,6071,340746,1162442,570,25-Jan-94,1145,.,7,34.12944,116.41167
3.40746E+14,CA,6071,340746,1162442,400,13-Jan-95,1000,.,23,34.12944,116.41167
4.84234E+14,ID,16021,484234,1162442,62,25-Jul-96,1110,<,1,48.70945,116.41167
3.40746E+14,CA,6071,340746,1162442,305,17-Dec-96,940,.,1,34.12944,116.41167
3.40746E+14,CA,6071,340746,1162442,230,18-Dec-96,1200,<,1,34.12944,116.41167
3.40635E+14,CA,6071,340635,1162446,,25-Jan-94,1327,.,5,34.10973,116.41278
3.40736E+14,CA,6071,340736,1162446,805,12-May-95,1300,.,20,34.12667,116.41278
4.34019E+14,ID,16001,434019,1162449,203,31-Jul-96,1425,<,1,43.67194,116.41361
4.33143E+14,ID,16001,433143,1162451,190,3-Aug-95,1145,.,5,43.52861,116.41417
4.33342E+14,ID,16001,433342,1162452,213,31-Aug-95,1030,.,2,43.56166,116.41444
4.34315E+14,ID,16001,434315,1162502,68,19-Jul-95,1430,.,28,43.72083,116.41722
4.35742E+14,ID,16045,435740,1162505,,19-Apr-82,1215,.,1,43.96112,116.41805
4.33448E+14,ID,16001,433448,1162507,132,10-Nov-81,1050,.,3,43.58,116.41861
3.40737E+14,CA,6071,340737,1162508,570,25-Jan-94,1730,.,3,34.12695,116.41889
3.416E+14,CA,6071,341560,1162508,358,21-Aug-96,1300,<,1,34.26666,116.41889
3.40737E+14,CA,6071,340737,1162508,300,17-Dec-96,1600,.,1,34.12695,116.41889
3.40737E+14,CA,6071,340737,1162508,390,19-Dec-96,1030,.,2,34.12695,116.41889
4.44632E+14,ID,16003,444632,1162514,140,9-Aug-94,1000,<,1,44.77555,116.42056
4.45006E+14,ID,16003,445007,1162516,76,9-Sep-91,1315,<,1,44.83528,116.42111
4.70808E+14,ID,16009,470817,1162519,225,13-Aug-93,810,<,1,47.13806,116.42194
4.1011E+14,NV,32007,410110,1162529,500,27-Aug-90,1530,.,2,41.01944,116.42472
4.63304E+14,ID,16035,463304,1162529,200,9-Aug-94,1520,<,1,46.55111,116.42472
4.81038E+14,ID,16017,481038,1162534,,25-Aug-92,915,.,15,48.17722,116.42611
4.32759E+14,ID,16001,432759,1162537,227,18-Aug-95,1325,.,2,43.46639,116.42694
4.328E+14,ID,16001,432800,1162539,218,16-Sep-93,1425,.,4,43.46667,116.4275
4.63718E+14,ID,16035,463718,1162539,160,19-Jul-96,915,<,1,46.62167,116.4275
4.04458E+14,NV,32011,404458,1162542,565,24-Aug-90,1130,.,3,40.74944,116.42834
3.64947E+14,NV,32023,364945,1162543,,13-Mar-84,1200,.,7,36.82917,116.42861
3.64947E+14,NV,32023,364947,1162543,,9-May-84,1540,.,9,36.82972,116.42861
4.44507E+14,ID,16003,444507,1162547,102,10-Aug-90,940,<,1,44.75195,116.42973
4.61436E+14,ID,16061,461436,1162552,122,14-Aug-91,840,<,1,46.24333,116.43111
4.34321E+14,ID,16001,434321,1162553,84,19-Aug-94,1045,.,15,43.7225,116.43139
4.33246E+14,ID,16001,433246,1162554,104,13-Jul-95,1300,.,4,43.54611,116.43166
4.31346E+14,ID,16073,431346,1162557,726,19-Nov-80,1315,.,13,43.22944,116.4325
4.43209E+14,ID,16003,443209,1162558,85,9-Aug-94,1235,.,2,44.53583,116.43278
4.32344E+14,ID,16001,432344,1162559,500,1-Jul-93,1155,.,6,43.39556,116.43305
4.10206E+14,NV,32007,410206,1162600,700,27-Aug-90,1400,.,11,41.035,116.43333
4.3275E+14,ID,16001,432750,1162600,353,12-Jun-95,1624,.,3,43.46389,116.43333
3.40722E+14,CA,6071,340722,1162603,504,18-Jun-96,815,<,1,34.12278,116.43417
4.71013E+14,ID,16009,471017,1162605,300,12-Aug-93,1035,<,1,47.17139,116.43472
3.64656E+14,NV,32023,364656,1162616,1260,19-Aug-95,1525,.,5,36.78222,116.43777
4.61008E+14,ID,16049,461008,1162626,190,11-Aug-93,855,<,1,46.16889,116.44055
4.33246E+14,ID,16001,433246,1162627,306,16-Aug-94,1007,.,3,43.54611,116.44083
4.34013E+14,ID,16001,434013,1162628,93,31-Jul-96,1155,.,1,43.67028,116.44111
4.73528E+14,ID,16055,473528,1162630,150,21-Aug-95,1100,.,1,47.59111,116.44167
4.33326E+14,ID,16001,433326,1162631,178,1-Aug-90,1515,.,3,43.55722,116.44195
4.33155E+14,ID,16001,433155,1162631,132,16-Jul-96,1445,.,3,43.53195,116.44195
4.30922E+14,ID,16073,430921,1162634,250,20-Aug-91,1420,<,1,43.15583,116.44278
4.30922E+14,ID,16073,430921,1162634,250,6-Aug-96,1500,<,1,43.15583,116.44278
3.40727E+14,CA,6071,340727,1162638,990,7-Aug-96,910,.,1,34.12417,116.44389
3.62835E+14,NV,32023,362835,1162641,415,29-Apr-92,1000,.,11,36.47639,116.44473
4.32735E+14,ID,16001,432735,1162653,350,6-Aug-92,926,.,7,43.45972,116.44806
4.44348E+14,ID,16003,444348,1162655,180,9-Sep-91,1110,<,1,44.73,116.44861
4.35506E+14,ID,16045,435506,1162658,94,11-Aug-94,1055,.,58,43.91834,116.44945
4.3531E+14,ID,16045,435310,1162658,44,26-Jul-96,1215,.,11,43.88611,116.44945
4.43929E+14,ID,16003,443929,1162702,115,10-Sep-91,1250,.,3,44.65805,116.45055
4.82027E+14,ID,16017,482027,1162703,104,27-Jul-94,1113,.,15,48.34083,116.45084
3.40727E+14,CA,6071,340727,1162708,1020,18-Jun-96,1040,.,1,34.12417,116.45222
4.34233E+14,ID,16001,434233,1162709,120,16-Aug-93,1115,.,4,43.70917,116.4525
4.32853E+14,ID,16001,432853,1162709,410,15-Jul-96,1550,.,2,43.48139,116.4525
4.33528E+14,ID,16001,433528,1162711,190,17-Aug-93,1100,.,3,43.59111,116.45306
4.33958E+14,ID,16001,433958,1162711,142,8-Aug-94,1205,.,1,43.66611,116.45306
3.40609E+14,CA,6071,340609,1162711,100,16-Aug-96,800,<,1,34.1025,116.45306
4.82602E+14,ID,16017,482602,1162711,,13-Sep-96,1315,.,3,48.43389,116.45306
4.43807E+14,ID,16003,443807,1162714,225,10-Sep-91,1525,.,2,44.63527,116.45389
4.82341E+14,ID,16017,482341,1162717,,17-Aug-92,1040,<,1,48.39472,116.45472
4.82209E+14,ID,16017,482209,1162726,,17-Aug-92,1225,<,1,48.36917,116.45722
4.34344E+14,ID,16001,434344,1162733,108,1-Sep-94,1426,.,7,43.72889,116.45917
4.61233E+14,ID,16061,461233,1162741,405,9-Aug-94,815,<,1,46.20917,116.46139
4.10557E+14,NV,32007,410557,1162745,,26-Aug-90,1200,.,1,41.09917,116.4625
4.73348E+14,ID,16055,473348,1162746,60,16-Aug-94,1200,<,1,47.56333,116.46278
4.42633E+14,ID,16087,442633,1162751,225,9-Aug-95,920,.,2,44.4425,116.46416
4.34615E+14,ID,16001,434615,1162756,963,13-Aug-81,1059,.,34,43.77083,116.46555
3.64942E+14,NV,32023,364942,1162760,4000,14-Mar-84,1500,.,10,36.82833,116.46667
4.70744E+14,ID,16009,470744,1162800,160,18-Aug-94,1615,<,1,47.12888,116.46667
4.3465E+14,ID,16001,434650,1162808,375,8-Aug-91,830,.,2,43.78056,116.46889
4.3465E+14,ID,16001,434650,1162808,425,23-Aug-95,907,.,4,43.78056,116.46889
4.649E+14,ID,16057,464803,1162812,214,21-Aug-95,1300,<,1,46.80084,116.47
3.40822E+14,CA,6071,340822,1162815,,8-Aug-96,900,.,3,34.13944,116.47083
4.33828E+14,ID,16001,433828,1162817,400,8-Aug-94,1435,.,1,43.64111,116.47139
3.40809E+14,CA,6071,340809,1162819,,7-Aug-96,1350,.,7,34.13583,116.47195
4.62324E+14,ID,16069,462324,1162821,477,24-Aug-94,1525,<,1,46.39,116.4725
4.82942E+14,ID,16017,482942,1162821,70,13-Sep-96,1010,.,4,48.495,116.4725
4.32209E+14,ID,16001,432209,1162825,370,7-Aug-91,1130,.,6,43.36917,116.47361
4.82849E+14,ID,16017,482849,1162851,59,13-Sep-96,1140,<,1,48.48028,116.48083
4.8255E+14,ID,16017,482550,1162858,40,9-Jul-93,905,<,1,48.43056,116.48278
4.05131E+14,NV,32011,405131,1162860,636,25-Aug-90,1830,.,6,40.85861,116.48333
4.35248E+14,ID,16045,435248,1162860,188,26-Jul-96,925,.,2,43.88,116.48333
4.05016E+14,NV,32011,405016,1162901,480,1-Sep-90,1100,.,6,40.83778,116.48361
4.61025E+14,ID,16061,461025,1162904,160,11-Aug-93,1120,<,1,46.17361,116.48444
4.33802E+14,ID,16027,433802,1162905,75,6-Aug-96,1115,.,2,43.63389,116.48473
4.42508E+14,ID,16087,442508,1162908,182,9-Aug-94,1545,.,7,44.41888,116.48556
4.3252E+14,ID,16001,432520,1162911,255,16-Aug-94,1241,.,6,43.42222,116.48639
4.85509E+14,ID,16021,485509,1162914,52,19-Jul-95,1215,<,1,48.91917,116.48722
4.64752E+14,ID,16057,464757,1162922,226,12-Aug-93,1340,<,1,46.79917,116.48944
4.70958E+14,ID,16009,470958,1162924,51,23-Aug-95,1100,.,1,47.16611,116.49
4.32757E+14,ID,16027,432757,1162926,240,24-Aug-94,1350,.,7,43.46583,116.49055
4.33157E+14,ID,16027,433157,1162931,,6-Aug-92,1201,.,18,43.5325,116.49194
4.34154E+14,ID,16001,434154,1162932,186,13-Nov-81,1420,.,1,43.69833,116.49223
4.04752E+14,NV,32011,404752,1162934,83,24-Aug-90,1400,.,22,40.79778,116.49277
4.33852E+14,ID,16001,433852,1162934,462,11-Jul-94,1630,.,4,43.64778,116.49277
4.33413E+14,ID,16027,433413,1162935,65,8-Jul-93,1415,.,11,43.57028,116.49306
4.336E+14,ID,16027,433560,1162936,78,19-Aug-81,1600,.,4,43.6,116.49333
4.33302E+14,ID,16027,433300,1162940,67,27-Sep-93,1510,.,6,43.55,116.49445
4.62158E+14,ID,16069,462158,1162941,615,7-Aug-96,1010,.,1,46.36611,116.49472
4.71319E+14,ID,16009,471319,1162942,405,5-Sep-96,1440,.,4,47.22194,116.495
4.33155E+14,ID,16027,433155,1162944,126,15-Sep-93,1440,.,18,43.53195,116.49555
4.33513E+14,ID,16027,433513,1162944,180,17-Sep-93,1555,.,3,43.58694,116.49555
4.3162E+14,ID,16073,431620,1162945,302,22-Aug-95,1640,.,5,43.27222,116.49583
4.34118E+14,ID,16001,434118,1162951,395,31-Jul-96,1000,.,6,43.68833,116.4975
4.33545E+14,ID,16027,433545,1162952,240,6-Aug-96,1325,.,1,43.59583,116.49778
4.35543E+14,ID,16045,435543,1162955,91,1-Sep-95,1245,.,15,43.92861,116.49861
4.31824E+14,ID,16001,431824,1162959,425,23-Aug-94,1520,<,1,43.30667,116.49973
4.72037E+14,ID,16009,472037,1163002,70,11-Aug-93,1415,.,1,47.34361,116.50056
4.60548E+14,ID,16049,460548,1163006,130,6-Aug-96,1300,<,1,46.09666,116.50166
4.33528E+14,ID,16027,433528,1163007,197,29-Oct-93,1040,.,3,43.59111,116.50195
4.31851E+14,ID,16001,431851,1163011,300,8-Jul-96,1515,.,4,43.31417,116.50305
4.30735E+14,ID,16073,430735,1163013,,20-Aug-80,1500,.,1,43.12639,116.50361
4.30734E+14,ID,16073,430734,1163014,32,20-Aug-80,1500,.,1,43.12611,116.50389
4.30733E+14,ID,16073,430733,1163014,80,20-Aug-80,1545,.,3,43.12584,116.50389
4.35402E+14,ID,16045,435402,1163018,80,11-Aug-94,1250,.,21,43.90055,116.505
4.32012E+14,ID,16001,432012,1163024,400,17-Sep-93,1000,.,6,43.33667,116.50667
4.34514E+14,ID,16001,434514,1163025,410,5-Aug-93,1415,.,4,43.75389,116.50694
4.32613E+14,ID,16001,432613,1163026,461,16-Sep-93,1145,.,4,43.43694,116.50723
3.64105E+14,NV,32023,364105,1163026,460,6-Sep-95,1030,.,20,36.68472,116.50723
4.321E+14,ID,16001,432060,1163037,275,8-Jul-96,1225,.,2,43.35,116.51028
4.34204E+14,ID,16001,434204,1163039,115,12-Jul-94,1108,<,1,43.70111,116.51083
4.34525E+14,ID,16027,434525,1163051,,5-Aug-93,1110,.,4,43.75694,116.51417
4.6443E+14,ID,16057,464430,1163057,380,25-Aug-94,818,<,1,46.74167,116.51583
4.7305E+14,ID,16055,473050,1163103,125,11-Aug-95,1030,.,1,47.51389,116.5175
4.32031E+14,ID,16027,432031,1163112,226,13-Sep-93,1325,.,13,43.34195,116.52
4.32148E+14,ID,16027,432148,1163114,240,27-Sep-94,1030,.,6,43.36333,116.52055
4.35313E+14,ID,16045,435313,1163123,95,9-Aug-90,1230,.,3,43.88694,116.52306
4.81909E+14,ID,16017,481909,1163123,20,17-Aug-90,1300,<,1,48.31917,116.52306
4.33516E+14,ID,16027,433513,1163123,71,8-Aug-96,1040,.,18,43.58694,116.52306
4.35126E+14,ID,16045,435126,1163125,29,9-Aug-96,1255,.,2,43.85722,116.52361
4.33105E+14,ID,16027,433105,1163126,90,9-Aug-96,1210,.,18,43.51805,116.52389
4.3224E+14,ID,16027,432240,1163130,620,18-Jul-96,930,.,3,43.37778,116.525
4.31917E+14,ID,16027,431917,1163133,190,19-Jul-96,1130,.,20,43.32139,116.52583
4.33249E+14,ID,16027,433249,1163135,90,26-Aug-91,1115,.,2,43.54694,116.52639
4.3371E+14,ID,16027,433710,1163135,35,21-Sep-94,1109,.,8,43.61945,116.52639
4.31836E+14,ID,16027,431836,1163136,750,9-Jul-92,1536,.,10,43.31,116.52666
4.34436E+14,ID,16027,434436,1163136,448,3-Jul-96,1045,.,3,43.74333,116.52666
4.05956E+14,NV,32011,405956,1163141,490,31-Aug-92,1700,.,2,40.99889,116.52805
4.33711E+14,ID,16027,433711,1163144,64,11-Sep-96,1130,.,3,43.61972,116.52889
4.62116E+14,ID,16069,462116,1163149,166,9-Aug-94,1158,<,1,46.35444,116.53028
4.73105E+14,ID,16055,473105,1163150,33,21-Mar-90,1515,.,13,47.51805,116.53056
4.32019E+14,ID,16027,432019,1163153,120,18-Jul-96,1245,.,2,43.33862,116.53139
4.33951E+14,ID,16027,433951,1163154,77,3-Aug-90,1000,.,8,43.66417,116.53167
4.33757E+14,ID,16027,433805,1163154,108,2-Sep-93,1245,.,3,43.63472,116.53167
4.34151E+14,ID,16027,434151,1163155,155,12-Jul-95,1150,<,1,43.6975,116.53194
4.34226E+14,ID,16027,434226,1163157,50,30-Jul-96,1505,.,1,43.70722,116.5325
4.73105E+14,ID,16055,473105,1163158,18,21-Mar-90,1810,.,3,47.51805,116.53278
4.62712E+14,ID,16069,462712,1163160,605,24-Aug-94,821,<,1,46.45333,116.53333
4.71716E+14,ID,16009,471716,1163203,110,12-Sep-96,1105,<,1,47.28778,116.53416
4.73133E+14,ID,16055,473133,1163210,8,21-Mar-90,1205,.,330,47.52583,116.53611
4.64305E+14,ID,16057,464305,1163211,425,25-Aug-94,1014,<,1,46.71806,116.53639
4.42752E+14,ID,16085,442752,1163214,,26-Jun-79,1420,.,21,44.46444,116.53722
4.33552E+14,ID,16027,433552,1163215,582,28-Oct-81,1455,.,5,43.59778,116.5375
4.30547E+14,ID,16073,430547,1163216,419,20-Aug-80,1640,.,14,43.09639,116.53778
